1/01/2016,-64.18105,-31.4135,4,14.045,7.986,6.90079194,2.0712487815,0.8166229973,16.7565126542
1/02/2016,-64.18105,-31.4135,4,13.725,7.328,10.58465088,2.0432290013,0.8851947791,13.6646290517
1/03/2016,-64.18105,-31.4135,4,19.772,6.659,0,2.5845379927,0.662030142,24.0876350998
1/04/2016,-64.18105,-31.4135,4,21.791,8.072,0,3.507158389,0.6196193664,22.4803426305
1/05/2016,-64.18105,-31.4135,4,21.178,9.723,0,4.2948351326,0.5154050823,21.9199595444
1/06/2016,-64.18105,-31.4135,4,21.222,12.577,0.0034332264,4.4718076562,0.6519539123,13.0307082415
1/07/2016,-64.18105,-31.4135,4,28.077,13.374,0,3.2799145891,0.6153683123,21.8497958944
1/08/2016,-64.18105,-31.4135,4,19.881,14.2,0.133895988,5.7789156127,0.5713335075,17.3101584148
1/09/2016,-64.18105,-31.4135,4,24.507,11.362,0.0017166132,4.3053067185,0.3019836622,22.7983029597
1/10/2016,-64.18105,-31.4135,4,21.51,11.097,0,2.9935009222,0.6575174865,21.7334205665
1/11/2016,-64.18105,-31.4135,4,29.045,13.025,1.1552795064,4.8158309725,0.580564132,15.812010184
1/12/2016,-64.18105,-31.4135,4,21.537,12.939,0.59051484,4.1634602432,0.6664096261,21.4955987007
1/01/2017,-64.18105,-31.4135,4,26.777,9.361,0,2.303306933,0.5289694232,21.3867371073
1/02/2017,-64.18105,-31.4135,4,27.163,15.074,0,3.1931755163,0.339881733,20.4631435436
1/03/2017,-64.18105,-31.4135,4,31.363,17.001,0,3.4187964988,0.3518327794,17.0887571676
1/04/2017,-64.18105,-31.4135,4,30.564,15.621,0,2.6332087563,0.3708557025,20.3786698105
1/05/2017,-64.18105,-31.4135,4,29.695,17.992,1.27716048,4.314156942,0.5122888987,16.2979293573
1/06/2017,-64.18105,-31.4135,4,17.849,14.411,8.291243844,5.7219862777,0.8492342554,1.6324468401
1/07/2017,-64.18105,-31.4135,4,16.064,14.062,23.006064924,5.820736304,0.8826974158,2.0018367964
2/08/2017,-64.18105,-31.4135,4,19.507,14.975,25.13120976,5.4292859391,0.9060074309,6.6978691985
2/09/2017,-64.18105,-31.4135,4,18.439,15.161,3.910448916,4.8162266529,0.8603013366,4.0890457152
2/10/2017,-64.18105,-31.4135,4,19.401,14.932,0.2420424072,2.8626546628,0.8381714896,5.8049039485
2/11/2017,-64.18105,-31.4135,4,21.719,12.499,0,3.8609384871,0.7169586672,18.9119545687
2/12/2017,-64.18105,-31.4135,4,16.154,10.363,0.82397466,7.6654786053,0.4614325441,19.416862981
2/01/2018,-64.18105,-31.4135,4,21.067,11.529,0,3.9783773672,0.4763703696,18.7751942963
2/02/2018,-64.18105,-31.4135,4,23.462,10.738,0,2.0458345767,0.5694036748,18.3907379698
2/03/2018,-64.18105,-31.4135,4,25.583,13.283,0,5.2707288087,0.4821780461,17.8623420111
2/04/2018,-64.18105,-31.4135,4,20.251,15.329,1.191330144,6.3991245767,0.5467157731,7.5994836565
2/05/2018,-64.18105,-31.4135,4,18.973,12.478,1.8230389848,4.7504640723,0.7502899661,12.8059234083
2/06/2018,-64.18105,-31.4135,4,14.64,9.525,3.055572432,7.0858562865,0.5887563772,16.9136561751
2/07/2018,-64.18105,-31.4135,4,17.097,7.745,0.0137329056,6.1694257055,0.4682680981,17.5495056671
2/08/2018,-64.18105,-31.4135,4,21.067,11.591,0,5.9044989738,0.4842567815,16.9553053252
2/09/2018,-64.18105,-31.4135,4,18.937,9.441,0,4.3379072387,0.7100186329,16.2908187633
2/10/2018,-64.18105,-31.4135,4,22.693,8.251,0,2.7921366058,0.7062705019,16.6498389703
2/11/2018,-64.18105,-31.4135,4,27.928,15.224,0,4.0081987877,0.515370216,14.4020131599
2/12/2018,-64.18105,-31.4135,4,30.862,17.231,0,2.8062234489,0.5507985182,15.8586132846
2/01/2019,-64.18105,-31.4135,4,31.78,18.745,0,2.9627095295,0.4701346071,16.0315977442
2/02/2019,-64.18105,-31.4135,4,29.084,16.988,0,3.9762617645,0.3843747854,16.3015892764
2/03/2019,-64.18105,-31.4135,4,28.132,16.363,0,4.9169641482,0.4538047838,15.7895727654
2/04/2019,-64.18105,-31.4135,4,29.084,16.499,0,4.0470566884,0.533532712,15.3235459359
2/05/2019,-64.18105,-31.4135,4,27.437,15.842,0,3.183594954,0.5396920051,14.4314486401
2/06/2019,-64.18105,-31.4135,4,28.04,16.355,0,4.0926477205,0.5908476746,14.4090202884
2/07/2019,-64.18105,-31.4135,4,27.081,16.945,0.005149836,3.753202879,0.7004597389,13.1592596606
2/08/2019,-64.18105,-31.4135,4,23.538,17.411,0.3810883248,3.4517440462,0.8027892648,9.7695237411
2/09/2019,-64.18105,-31.4135,4,22.92,15.181,0.03776544,3.4411707051,0.72796349,9.3572713817
2/10/2019,-64.18105,-31.4135,4,19.996,15.611,2.396393424,2.4247893581,0.8210394334,8.8089492639
2/11/2019,-64.18105,-31.4135,4,19.156,12.606,0.2986907904,2.3692288792,0.8307906596,6.9378801813
3/12/2019,-60.7,-31.4135,4,25.932,13.321,0.0034332264,2.853274159,0.635783022,13.70236462
1/01/2015,-60.7,-31.63333,4,23.994,15.06,0.971603568,4.5340547623,0.7062515093,10.3792554513
1/02/2015,-60.7,-31.63333,4,19.618,13.84,0.078964236,3.5084581572,0.7956075122,10.1447609107
1/03/2015,-60.7,-31.63333,4,17.862,11.43,0.1750945896,2.024262564,0.7238063526,9.2898991296
1/04/2015,-60.7,-31.63333,4,19.444,12.319,0.1785279672,6.2513393208,0.5774666024,10.3875055682
1/05/2015,-60.7,-31.63333,4,18.879,11.38,0,3.6839526487,0.4656212282,13.2198627114
1/06/2015,-60.7,-31.63333,4,17.425,12.103,0.8892058104,7.7010768626,0.5569862558,9.7246905905
1/07/2015,-60.7,-31.63333,4,19.068,8.789,0,6.7511010166,0.3267954394,12.659584849
1/08/2015,-60.7,-31.63333,4,23.61,15.7,0,7.4045829791,0.3432264602,12.4766281779
1/09/2015,-60.7,-31.63333,4,25.317,14.333,0,3.8082495025,0.4525483562,12.2883398096
1/10/2015,-60.7,-31.63333,4,25.476,15.748,0,5.1006587418,0.5900827234,8.5865644531
1/11/2015,-60.7,-31.63333,4,17.941,9.526,0,5.2020907634,0.4603359848,12.4659950721
1/12/2015,-60.7,-31.63333,4,18.488,11.398,0,4.8838225346,0.4445657938,12.3799471228
1/01/2016,-60.7,-31.63333,4,17.318,10.031,0,4.941632882,0.3705347906,12.1200145083
